"policy_id";"customer_id";"product_type";"coverage_amount";"annual_premium";"policy_start_date";"policy_end_date";"agent_id";"status"
"POL50278";"CUST12394";"Property";828782.98;6732.01;"2024-03-04 00:00:00";"2024-10-18 00:00:00";"AGT5026";"Cancelled"
"POL50279";"CUST10616";"Whole";653291.21;46977.79;"2021-06-11 00:00:00";"2021-12-14 00:00:00";"AGT5073";"Active"
"POL50280";"CUST10822";"Vehicle";609445.34;36484.3;"2022-05-08 00:00:00";"2023-04-01 00:00:00";"AGT5210";"Cancelled"
"POL50281";"CUST11077";"Property";360613.65;23179.04;"2021-12-29 00:00:00";"2023-08-23 00:00:00";"AGT5256";"Lapsed"
"POL50282";"CUST10934";"Vehicle";575446.64;49115.88;"2022-04-11 00:00:00";"2024-06-30 00:00:00";"AGT5022";"Cancelled"
"POL50283";"CUST10136";"Vehicle";953026.23;30719.67;"2024-02-15 00:00:00";"2024-09-06 00:00:00";"AGT5244";"Cancelled"
"POL50284";"CUST10761";"Property";123758.76;39608.11;"2024-05-03 00:00:00";"2024-11-18 00:00:00";"AGT5229";"Cancelled"
"POL50286";"CUST10781";"Whole";355726.02;5266.64;"2023-01-08 00:00:00";"2025-05-02 00:00:00";"AGT5025";"Active"
"POL50287";"CUST10312";"Term";902126.7;24036.54;"2024-03-22 00:00:00";"2025-01-13 00:00:00";"AGT5298";"Active"
"POL50288";"CUST12087";"Whole";396059.86;44460.25;"2023-10-26 00:00:00";"2024-04-12 00:00:00";"AGT5120";"Lapsed"
"POL50289";"CUST11832";"Health";850087.21;11611.99;"2022-07-19 00:00:00";"2024-11-18 00:00:00";"AGT5269";"Active"
"POL50293";"CUST11806";"Term";881723.12;20349.5;"2021-11-25 00:00:00";"2024-01-20 00:00:00";"AGT5008";"Lapsed"
"POL50294";"CUST11863";"Whole";573504.72;29477.97;"2023-12-16 00:00:00";"2024-09-03 00:00:00";"AGT5140";"Active"
"POL50295";"CUST12305";"Vehicle";240841.13;23464.66;"2022-05-27 00:00:00";"2023-03-16 00:00:00";"AGT5209";"Lapsed"
"POL50296";"CUST11013";"Health";155379.76;13182.31;"2023-11-13 00:00:00";"2023-11-30 00:00:00";"AGT5154";"Active"
"POL50297";"CUST12196";"Whole";997706.51;24203.17;"2023-07-30 00:00:00";"2024-01-20 00:00:00";"AGT5042";"Active"
"POL50300";"CUST11574";"Property";915798.68;10276.92;"2024-01-20 00:00:00";"2024-02-01 00:00:00";"AGT5161";"Lapsed"
"POL50301";"CUST11544";"Vehicle";153079.32;40106.88;"2024-01-12 00:00:00";"2024-09-04 00:00:00";"AGT5280";"Lapsed"
"POL50302";"CUST12151";"Term";556416.33;38727.79;"2021-12-25 00:00:00";"2023-02-01 00:00:00";"AGT5273";"Active"
"POL50303";"CUST12335";"Property";943419.15;18786.24;"2022-05-06 00:00:00";"2022-12-27 00:00:00";"AGT5194";"Lapsed"
"POL50305";"CUST12082";"Property";474473.61;13426.09;"2022-06-13 00:00:00";"2023-02-04 00:00:00";"AGT5233";"Lapsed"
"POL50306";"CUST10441";"Property";143896.35;14132.02;"2023-09-03 00:00:00";"2023-10-14 00:00:00";"AGT5294";"Active"
"POL50307";"CUST10238";"Property";977376.98;16290.42;"2022-12-01 00:00:00";"2025-01-02 00:00:00";"AGT5200";"Lapsed"
"POL50309";"CUST12335";"Health";821440.66;7863.8;"2023-12-20 00:00:00";"2025-02-23 00:00:00";"AGT5209";"Active"
"POL50310";"CUST12027";"Property";733674.42;44322.55;"2023-10-01 00:00:00";"2024-06-04 00:00:00";"AGT5284";"Lapsed"
"POL50312";"CUST11045";"Vehicle";801426.58;35299.7;"2021-07-13 00:00:00";"2022-09-14 00:00:00";"AGT5031";"Active"
"POL50313";"CUST10876";"Whole";115320.92;20681.28;"2021-08-13 00:00:00";"2022-07-31 00:00:00";"AGT5282";"Cancelled"
"POL50314";"CUST12411";"Property";945083.94;19624.24;"2024-06-30 00:00:00";"2025-05-08 00:00:00";"AGT5086";"Lapsed"
"POL50316";"CUST10388";"Vehicle";823448.5;28674.01;"2021-07-19 00:00:00";"2025-05-19 00:00:00";"AGT5043";"Active"
"POL50317";"CUST12363";"Term";545892.28;19476.76;"2024-03-21 00:00:00";"2025-05-20 00:00:00";"AGT5196";"Cancelled"
"POL50319";"CUST10015";"Health";831662.36;11778.63;"2024-07-01 00:00:00";"2025-03-04 00:00:00";"AGT5156";"Cancelled"
"POL50320";"CUST10026";"Health";732671.53;32749.69;"2024-03-23 00:00:00";"2025-02-14 00:00:00";"AGT5027";"Lapsed"
"POL50322";"CUST11439";"Whole";770842.48;9451.89;"2021-08-09 00:00:00";"2021-09-19 00:00:00";"AGT5050";"Active"
"POL50323";"CUST10870";"Health";898269.76;40402.68;"2024-07-24 00:00:00";"2025-04-20 00:00:00";"AGT5172";"Cancelled"
"POL50325";"CUST11909";"Property";166753.27;49504.31;"2023-10-28 00:00:00";"2024-11-03 00:00:00";"AGT5177";"Cancelled"
"POL50326";"CUST10990";"Whole";306059.28;17703.32;"2023-07-30 00:00:00";"2024-04-17 00:00:00";"AGT5299";"Cancelled"
"POL50327";"CUST10570";"Health";134449.42;4535.06;"2022-04-01 00:00:00";"2022-07-05 00:00:00";"AGT5058";"Cancelled"
"POL50328";"CUST10447";"Property";668493.09;16290.64;"2023-04-28 00:00:00";"2024-08-30 00:00:00";"AGT5073";"Cancelled"
"POL50329";"CUST11781";"Health";146076.45;35795.06;"2022-11-01 00:00:00";"2024-11-04 00:00:00";"AGT5239";"Active"
"POL50330";"CUST12061";"Term";350441.17;4522.53;"2023-11-24 00:00:00";"2025-07-22 00:00:00";"AGT5212";"Active"
"POL50332";"CUST11105";"Property";715056.28;17923.15;"2024-02-10 00:00:00";"2024-11-03 00:00:00";"AGT5174";"Lapsed"
"POL50333";"CUST11213";"Property";439930.28;10726.37;"2023-07-24 00:00:00";"2024-06-16 00:00:00";"AGT5270";"Active"
"POL50334";"CUST12154";"Health";897765.18;13807.39;"2024-04-12 00:00:00";"2024-10-17 00:00:00";"AGT5237";"Active"
"POL50336";"CUST11530";"Health";194580.18;11853.15;"2022-06-12 00:00:00";"2023-10-09 00:00:00";"AGT5273";"Active"
"POL50340";"CUST11819";"Whole";748632.78;10674.16;"2022-05-30 00:00:00";"2024-04-01 00:00:00";"AGT5238";"Lapsed"
"POL50342";"CUST10160";"Term";268214.66;13007.01;"2023-09-10 00:00:00";"2024-05-29 00:00:00";"AGT5205";"Active"
"POL50343";"CUST10997";"Health";907711.48;14173.77;"2024-02-08 00:00:00";"2025-02-20 00:00:00";"AGT5188";"Cancelled"
"POL50344";"CUST10244";"Whole";449832.67;49919.99;"2020-08-17 00:00:00";"2022-06-20 00:00:00";"AGT5163";"Lapsed"
"POL50346";"CUST11423";"Vehicle";385537.62;22694.73;"2024-06-22 00:00:00";"2025-02-10 00:00:00";"AGT5019";"Active"
"POL50349";"CUST10299";"Whole";932578.99;24244.48;"2023-05-15 00:00:00";"2024-11-20 00:00:00";"AGT5191";"Active"
"POL50351";"CUST10655";"Property";296602.54;15287.59;"2023-05-20 00:00:00";"2024-06-19 00:00:00";"AGT5180";"Cancelled"
"POL50352";"CUST10151";"Health";716512.22;40910.26;"2024-03-12 00:00:00";"2025-05-14 00:00:00";"AGT5141";"Cancelled"
"POL50353";"CUST11956";"Whole";854803.8;27258.47;"2021-10-29 00:00:00";"2024-12-16 00:00:00";"AGT5199";"Cancelled"
"POL50354";"CUST12416";"Property";320847.53;21186.83;"2023-04-15 00:00:00";"2024-09-15 00:00:00";"AGT5129";"Active"
"POL50355";"CUST11799";"Term";972660.03;40740.79;"2022-04-03 00:00:00";"2025-04-13 00:00:00";"AGT5143";"Active"
"POL50356";"CUST10064";"Term";160239.17;27344.23;"2020-10-31 00:00:00";"2021-02-02 00:00:00";"AGT5253";"Lapsed"
"POL50358";"CUST11726";"Health";829486.2;23057.09;"2022-09-10 00:00:00";"2023-10-09 00:00:00";"AGT5094";"Cancelled"
"POL50360";"CUST10718";"Health";812541.41;3586.79;"2024-01-13 00:00:00";"2024-05-11 00:00:00";"AGT5002";"Active"
"POL50361";"CUST12346";"Vehicle";492301.26;35273.48;"2022-12-05 00:00:00";"2023-03-02 00:00:00";"AGT5261";"Lapsed"
"POL50363";"CUST12209";"Vehicle";837707.37;48190.41;"2021-12-03 00:00:00";"2022-11-15 00:00:00";"AGT5065";"Cancelled"
"POL50364";"CUST11363";"Property";300848.02;43647.06;"2021-10-05 00:00:00";"2022-11-29 00:00:00";"AGT5085";"Lapsed"
"POL50366";"CUST11638";"Whole";541022.83;49200.47;"2022-12-26 00:00:00";"2023-09-17 00:00:00";"AGT5219";"Active"
"POL50368";"CUST11919";"Term";301788.09;25287.75;"2024-01-22 00:00:00";"2024-04-22 00:00:00";"AGT5024";"Cancelled"
"POL50369";"CUST11395";"Health";376067.13;28573.97;"2023-06-14 00:00:00";"2025-02-08 00:00:00";"AGT5286";"Cancelled"
"POL50370";"CUST10147";"Vehicle";803917.28;48348.49;"2022-06-27 00:00:00";"2023-03-07 00:00:00";"AGT5011";"Active"
"POL50371";"CUST10804";"Property";724403.14;38668.44;"2021-12-29 00:00:00";"2022-04-15 00:00:00";"AGT5089";"Lapsed"
"POL50372";"CUST12189";"Health";761140.38;33315.46;"2024-03-23 00:00:00";"2025-02-20 00:00:00";"AGT5155";"Active"
"POL50373";"CUST11550";"Property";784703.57;12682.66;"2023-08-01 00:00:00";"2024-05-21 00:00:00";"AGT5261";"Lapsed"
"POL50375";"CUST11322";"Vehicle";780380.84;48707.09;"2022-07-20 00:00:00";"2023-06-18 00:00:00";"AGT5035";"Active"
"POL50376";"CUST10218";"Health";936679.79;6729.17;"2021-05-18 00:00:00";"2025-06-09 00:00:00";"AGT5070";"Lapsed"
"POL50377";"CUST11675";"Vehicle";436286.53;23462.24;"2024-03-28 00:00:00";"2024-05-04 00:00:00";"AGT5230";"Active"
"POL50378";"CUST11937";"Vehicle";553840.89;6354.43;"2023-04-06 00:00:00";"2023-04-13 00:00:00";"AGT5277";"Lapsed"
"POL50381";"CUST10205";"Vehicle";809284.67;3118.62;"2022-03-28 00:00:00";"2023-04-19 00:00:00";"AGT5286";"Active"
"POL50382";"CUST11326";"Whole";654044.84;8772.56;"2023-10-28 00:00:00";"2024-06-06 00:00:00";"AGT5191";"Lapsed"
"POL50383";"CUST11399";"Property";803379.36;14424.07;"2024-05-14 00:00:00";"2025-06-27 00:00:00";"AGT5226";"Lapsed"
"POL50384";"CUST10216";"Vehicle";273189.17;27812.78;"2023-09-01 00:00:00";"2024-05-11 00:00:00";"AGT5209";"Lapsed"
"POL50386";"CUST11227";"Vehicle";164574.55;5540.76;"2022-10-07 00:00:00";"2023-09-07 00:00:00";"AGT5223";"Active"
"POL50387";"CUST10691";"Whole";147068.64;6189.73;"2024-01-27 00:00:00";"2025-04-11 00:00:00";"AGT5288";"Active"
"POL50388";"CUST10206";"Property";177876.56;10393.82;"2020-10-17 00:00:00";"2023-07-20 00:00:00";"AGT5229";"Cancelled"
"POL50390";"CUST10326";"Property";971507.54;20842.38;"2023-09-27 00:00:00";"2023-11-16 00:00:00";"AGT5245";"Active"
"POL50392";"CUST11357";"Vehicle";507767.03;29795.29;"2024-06-24 00:00:00";"2024-11-02 00:00:00";"AGT5299";"Active"
"POL50393";"CUST11590";"Vehicle";241172.25;31222.04;"2023-10-17 00:00:00";"2025-04-12 00:00:00";"AGT5045";"Cancelled"
"POL50394";"CUST11895";"Term";322125.9;49856.82;"2024-06-15 00:00:00";"2024-07-29 00:00:00";"AGT5061";"Active"
"POL50395";"CUST12282";"Whole";880602.4;9794.39;"2022-05-29 00:00:00";"2024-10-19 00:00:00";"AGT5226";"Active"
"POL50397";"CUST11489";"Vehicle";645630.09;21443.56;"2024-05-01 00:00:00";"2024-06-13 00:00:00";"AGT5173";"Active"
"POL50398";"CUST12197";"Health";372601.04;4407.73;"2021-06-11 00:00:00";"2023-08-21 00:00:00";"AGT5105";"Lapsed"
"POL50399";"CUST12003";"Health";712511.7;47607.95;"2024-05-19 00:00:00";"2024-06-27 00:00:00";"AGT5163";"Active"
"POL50400";"CUST11093";"Vehicle";215189.38;40363.26;"2024-02-17 00:00:00";"2025-03-24 00:00:00";"AGT5227";"Cancelled"
"POL50401";"CUST12154";"Health";661020.56;40051.11;"2023-06-29 00:00:00";"2025-07-20 00:00:00";"AGT5289";"Active"
"POL50402";"CUST10729";"Term";473116.59;23349.94;"2024-05-28 00:00:00";"2024-06-24 00:00:00";"AGT5030";"Cancelled"
"POL50405";"CUST11925";"Vehicle";793749.38;34709.66;"2024-06-28 00:00:00";"2024-09-04 00:00:00";"AGT5140";"Cancelled"
"POL50406";"CUST12488";"Term";878521.58;45587.73;"2024-03-22 00:00:00";"2024-05-11 00:00:00";"AGT5176";"Lapsed"
"POL50407";"CUST11499";"Health";680896.65;40101.88;"2022-12-30 00:00:00";"2023-12-12 00:00:00";"AGT5058";"Lapsed"
"POL50408";"CUST11590";"Health";650866.32;15837.74;"2022-06-01 00:00:00";"2025-01-24 00:00:00";"AGT5166";"Cancelled"
"POL50409";"CUST11104";"Health";813275.73;27728.51;"2024-06-22 00:00:00";"2025-05-25 00:00:00";"AGT5150";"Cancelled"
"POL50410";"CUST11749";"Property";653487.24;45572.6;"2023-12-04 00:00:00";"2025-02-17 00:00:00";"AGT5270";"Active"
"POL50411";"CUST12416";"Property";187658.49;34557.38;"2020-12-20 00:00:00";"2021-04-05 00:00:00";"AGT5024";"Lapsed"
"POL50412";"CUST11913";"Property";311782.37;3912.4;"2021-10-27 00:00:00";"2023-08-03 00:00:00";"AGT5203";"Cancelled"
"POL50416";"CUST12142";"Whole";235824.86;13995.22;"2021-11-22 00:00:00";"2024-03-31 00:00:00";"AGT5127";"Cancelled"
"POL50418";"CUST11378";"Whole";254963.74;18231.57;"2024-05-16 00:00:00";"2024-10-02 00:00:00";"AGT5053";"Cancelled"
"POL50420";"CUST11035";"Whole";597482.64;49736.22;"2021-10-16 00:00:00";"2021-10-30 00:00:00";"AGT5070";"Lapsed"
"POL50421";"CUST11323";"Property";951688.07;14980.53;"2022-04-30 00:00:00";"2022-08-12 00:00:00";"AGT5072";"Lapsed"
"POL50422";"CUST12474";"Property";512088.92;31172.14;"2023-05-31 00:00:00";"2025-05-03 00:00:00";"AGT5141";"Lapsed"
"POL50423";"CUST11700";"Term";954583.32;38424.12;"2023-01-11 00:00:00";"2025-04-13 00:00:00";"AGT5160";"Cancelled"
"POL50424";"CUST10016";"Whole";192963.44;30970.46;"2022-03-12 00:00:00";"2024-04-06 00:00:00";"AGT5023";"Lapsed"
"POL50426";"CUST11985";"Vehicle";718015.82;20033.33;"2021-11-04 00:00:00";"2023-05-11 00:00:00";"AGT5220";"Cancelled"
"POL50427";"CUST10214";"Health";716284.1;38940.25;"2023-12-03 00:00:00";"2024-08-18 00:00:00";"AGT5034";"Lapsed"
"POL50428";"CUST12003";"Health";976058.34;48309.29;"2023-07-24 00:00:00";"2024-03-03 00:00:00";"AGT5026";"Lapsed"
"POL50429";"CUST12381";"Vehicle";223680.57;24595.48;"2024-07-07 00:00:00";"2024-10-31 00:00:00";"AGT5267";"Lapsed"
"POL50430";"CUST10037";"Whole";508201.92;15087.74;"2023-09-12 00:00:00";"2025-01-30 00:00:00";"AGT5247";"Active"
"POL50431";"CUST12135";"Property";297595.68;9858.64;"2021-04-19 00:00:00";"2023-10-27 00:00:00";"AGT5129";"Active"
"POL50433";"CUST11246";"Vehicle";665598.57;49614.04;"2023-12-30 00:00:00";"2024-12-07 00:00:00";"AGT5275";"Lapsed"
"POL50434";"CUST10326";"Whole";907353.69;23639.26;"2021-12-05 00:00:00";"2022-02-16 00:00:00";"AGT5136";"Active"
"POL50436";"CUST10965";"Whole";884908.43;44749.38;"2023-01-14 00:00:00";"2024-11-21 00:00:00";"AGT5296";"Active"
"POL50437";"CUST11095";"Whole";335250.09;15845.6;"2020-12-22 00:00:00";"2022-11-25 00:00:00";"AGT5199";"Active"
"POL50438";"CUST10592";"Health";369634.72;37041.92;"2020-12-24 00:00:00";"2024-03-01 00:00:00";"AGT5075";"Lapsed"
"POL50439";"CUST10169";"Health";772501.65;16684.91;"2022-02-03 00:00:00";"2024-04-26 00:00:00";"AGT5205";"Active"
"POL50440";"CUST11623";"Health";589956.25;41960.03;"2023-04-29 00:00:00";"2023-07-14 00:00:00";"AGT5286";"Active"
"POL50442";"CUST11370";"Vehicle";365669.62;16593.48;"2023-12-04 00:00:00";"2025-01-28 00:00:00";"AGT5236";"Lapsed"
"POL50443";"CUST12000";"Health";661745.33;32422.9;"2022-09-02 00:00:00";"2023-01-20 00:00:00";"AGT5112";"Active"
"POL50445";"CUST12431";"Term";682149.06;27547.2;"2023-07-11 00:00:00";"2024-05-07 00:00:00";"AGT5179";"Cancelled"
"POL50447";"CUST12249";"Health";280805.97;19975.79;"2024-04-06 00:00:00";"2024-06-17 00:00:00";"AGT5037";"Cancelled"
"POL50449";"CUST11852";"Term";200394.04;31802.84;"2021-12-26 00:00:00";"2024-04-08 00:00:00";"AGT5011";"Lapsed"
"POL50451";"CUST10968";"Vehicle";577302.66;14069.47;"2023-11-27 00:00:00";"2024-11-06 00:00:00";"AGT5006";"Lapsed"
"POL50452";"CUST11417";"Whole";472583.36;11393.07;"2022-02-02 00:00:00";"2022-08-06 00:00:00";"AGT5293";"Active"
"POL50453";"CUST10318";"Health";724511.49;49072.21;"2022-09-05 00:00:00";"2024-07-02 00:00:00";"AGT5289";"Lapsed"
"POL50454";"CUST11853";"Vehicle";692473.82;40271.93;"2022-07-20 00:00:00";"2024-12-17 00:00:00";"AGT5205";"Lapsed"
"POL50455";"CUST11197";"Term";129579.47;33905.49;"2023-05-25 00:00:00";"2025-01-05 00:00:00";"AGT5122";"Active"
"POL50458";"CUST10567";"Vehicle";942948.72;49955.97;"2023-02-05 00:00:00";"2025-05-30 00:00:00";"AGT5182";"Active"
"POL50459";"CUST10076";"Term";615148.7;29399.6;"2023-02-05 00:00:00";"2024-04-24 00:00:00";"AGT5095";"Active"
"POL50460";"CUST10913";"Whole";919860.43;14108.96;"2023-08-09 00:00:00";"2024-09-07 00:00:00";"AGT5065";"Lapsed"
"POL50461";"CUST11470";"Health";143349.92;17367.66;"2022-05-22 00:00:00";"2024-08-15 00:00:00";"AGT5268";"Cancelled"
"POL50463";"CUST10293";"Vehicle";360784.93;27600.73;"2024-05-27 00:00:00";"2025-03-03 00:00:00";"AGT5164";"Lapsed"
"POL50464";"CUST11328";"Term";519028.98;15856.69;"2024-03-19 00:00:00";"2024-07-29 00:00:00";"AGT5270";"Cancelled"
"POL50465";"CUST11928";"Vehicle";692479.84;13006.98;"2021-12-03 00:00:00";"2023-09-20 00:00:00";"AGT5286";"Cancelled"
"POL50467";"CUST10205";"Property";634262.2;39213.33;"2022-10-16 00:00:00";"2025-05-25 00:00:00";"AGT5031";"Cancelled"
"POL50469";"CUST11599";"Vehicle";914274.85;3635.18;"2021-09-29 00:00:00";"2022-06-16 00:00:00";"AGT5151";"Cancelled"
"POL50470";"CUST11686";"Whole";574874.71;25203.0;"2023-06-07 00:00:00";"2023-07-11 00:00:00";"AGT5281";"Cancelled"
"POL50471";"CUST10601";"Whole";870877.31;41328.25;"2023-04-09 00:00:00";"2024-06-11 00:00:00";"AGT5163";"Cancelled"
"POL50472";"CUST11691";"Whole";657371.24;18395.3;"2024-04-07 00:00:00";"2025-02-06 00:00:00";"AGT5022";"Active"
"POL50473";"CUST10002";"Property";480743.62;12671.58;"2023-05-23 00:00:00";"2023-09-17 00:00:00";"AGT5156";"Active"
"POL50474";"CUST11290";"Whole";287648.04;28698.04;"2023-02-02 00:00:00";"2024-05-13 00:00:00";"AGT5108";"Cancelled"
"POL50475";"CUST11934";"Vehicle";979008.3;30105.04;"2020-08-17 00:00:00";"2022-07-03 00:00:00";"AGT5240";"Lapsed"
"POL50476";"CUST10768";"Property";811350.63;20164.04;"2021-09-18 00:00:00";"2021-10-28 00:00:00";"AGT5215";"Cancelled"
"POL50477";"CUST11296";"Whole";880827.97;4837.77;"2023-09-24 00:00:00";"2025-04-04 00:00:00";"AGT5118";"Cancelled"
"POL50479";"CUST10038";"Property";470894.75;21922.82;"2021-12-30 00:00:00";"2023-01-25 00:00:00";"AGT5181";"Cancelled"
"POL50480";"CUST11086";"Whole";735962.66;30887.09;"2022-06-22 00:00:00";"2023-11-13 00:00:00";"AGT5045";"Lapsed"
"POL50481";"CUST12450";"Property";250902.09;37037.84;"2023-10-13 00:00:00";"2025-01-06 00:00:00";"AGT5222";"Active"
"POL50482";"CUST10693";"Vehicle";122936.63;14377.4;"2022-12-28 00:00:00";"2023-11-13 00:00:00";"AGT5062";"Active"
"POL50483";"CUST12076";"Property";723492.45;29436.32;"2023-06-09 00:00:00";"2023-06-27 00:00:00";"AGT5267";"Cancelled"
"POL50484";"CUST10485";"Vehicle";432038.92;49054.45;"2024-01-17 00:00:00";"2025-01-03 00:00:00";"AGT5233";"Cancelled"
"POL50485";"CUST10018";"Term";284282.37;30426.49;"2024-06-14 00:00:00";"2025-02-06 00:00:00";"AGT5070";"Lapsed"
"POL50486";"CUST10336";"Health";537760.59;35020.31;"2021-11-19 00:00:00";"2023-04-30 00:00:00";"AGT5021";"Active"
"POL50489";"CUST12248";"Vehicle";663966.95;47544.79;"2023-01-27 00:00:00";"2023-12-15 00:00:00";"AGT5232";"Cancelled"
"POL50490";"CUST11424";"Property";485277.69;34866.95;"2023-10-14 00:00:00";"2024-03-05 00:00:00";"AGT5151";"Cancelled"
"POL50492";"CUST10388";"Vehicle";296402.52;38185.71;"2024-04-08 00:00:00";"2024-11-03 00:00:00";"AGT5189";"Cancelled"
"POL50493";"CUST11579";"Vehicle";348321.03;44106.81;"2024-01-31 00:00:00";"2024-08-06 00:00:00";"AGT5190";"Active"
"POL50494";"CUST12443";"Health";456798.59;33021.2;"2023-05-09 00:00:00";"2025-05-15 00:00:00";"AGT5226";"Active"
"POL50495";"CUST12192";"Term";737511.15;29667.27;"2023-01-07 00:00:00";"2025-02-17 00:00:00";"AGT5273";"Cancelled"
"POL50497";"CUST11345";"Term";800250.79;21564.21;"2024-05-26 00:00:00";"2024-11-19 00:00:00";"AGT5190";"Lapsed"
"POL50499";"CUST10174";"Property";319346.19;22239.51;"2023-12-09 00:00:00";"2023-12-22 00:00:00";"AGT5174";"Lapsed"
"POL50501";"CUST11507";"Whole";975854.75;10236.85;"2023-06-22 00:00:00";"2023-11-17 00:00:00";"AGT5045";"Active"
"POL50502";"CUST11020";"Health";293156.19;44548.77;"2022-02-03 00:00:00";"2025-04-18 00:00:00";"AGT5275";"Active"
"POL50503";"CUST10230";"Property";878587.76;33421.33;"2022-06-29 00:00:00";"2024-04-20 00:00:00";"AGT5131";"Cancelled"
"POL50504";"CUST12284";"Health";215741.48;38372.73;"2023-03-24 00:00:00";"2024-04-09 00:00:00";"AGT5200";"Active"
"POL50505";"CUST10275";"Property";876341.86;34723.13;"2024-02-03 00:00:00";"2025-03-15 00:00:00";"AGT5060";"Lapsed"
"POL50506";"CUST10427";"Vehicle";973925.29;47453.32;"2023-01-10 00:00:00";"2023-07-27 00:00:00";"AGT5088";"Active"
"POL50508";"CUST11904";"Vehicle";524478.99;22101.02;"2023-08-09 00:00:00";"2025-01-13 00:00:00";"AGT5289";"Active"
"POL50509";"CUST12186";"Property";565186.0;34376.83;"2023-12-28 00:00:00";"2024-10-23 00:00:00";"AGT5156";"Active"
"POL50510";"CUST11276";"Term";886133.85;44630.29;"2023-10-03 00:00:00";"2025-02-20 00:00:00";"AGT5041";"Lapsed"
"POL50511";"CUST12100";"Vehicle";433901.09;49373.49;"2023-06-26 00:00:00";"2024-08-25 00:00:00";"AGT5089";"Lapsed"
"POL50512";"CUST12335";"Vehicle";931215.55;45220.21;"2024-05-14 00:00:00";"2025-01-18 00:00:00";"AGT5048";"Cancelled"
"POL50513";"CUST11988";"Vehicle";361881.66;15518.2;"2021-10-18 00:00:00";"2024-01-07 00:00:00";"AGT5108";"Cancelled"
"POL50514";"CUST10595";"Vehicle";199601.4;41403.66;"2023-07-30 00:00:00";"2024-02-03 00:00:00";"AGT5078";"Lapsed"
"POL50515";"CUST10618";"Whole";103919.9;44098.24;"2023-10-19 00:00:00";"2025-02-02 00:00:00";"AGT5076";"Cancelled"
"POL50516";"CUST11202";"Property";553145.55;4653.64;"2024-05-23 00:00:00";"2024-08-31 00:00:00";"AGT5163";"Lapsed"
"POL50517";"CUST10643";"Term";978965.58;21689.57;"2022-04-29 00:00:00";"2024-02-21 00:00:00";"AGT5238";"Cancelled"
"POL50518";"CUST11603";"Term";226292.91;6036.6;"2022-12-01 00:00:00";"2025-04-03 00:00:00";"AGT5086";"Cancelled"
"POL50519";"CUST11200";"Term";277399.42;39352.49;"2024-05-23 00:00:00";"2024-11-14 00:00:00";"AGT5031";"Lapsed"
"POL50523";"CUST10406";"Property";161871.9;30508.27;"2022-07-15 00:00:00";"2024-12-25 00:00:00";"AGT5200";"Active"
"POL50524";"CUST10506";"Whole";475855.1;45595.06;"2021-08-02 00:00:00";"2023-08-14 00:00:00";"AGT5159";"Active"
"POL50525";"CUST10513";"Health";175864.36;22048.97;"2022-08-19 00:00:00";"2025-01-08 00:00:00";"AGT5143";"Active"
"POL50526";"CUST10517";"Vehicle";197394.31;39797.02;"2022-09-05 00:00:00";"2024-11-25 00:00:00";"AGT5076";"Lapsed"
"POL50528";"CUST10274";"Vehicle";601401.28;15356.93;"2023-04-27 00:00:00";"2023-08-27 00:00:00";"AGT5262";"Active"
"POL50529";"CUST11822";"Health";286285.31;34225.91;"2024-02-16 00:00:00";"2024-08-27 00:00:00";"AGT5261";"Active"
"POL50530";"CUST11619";"Vehicle";380171.6;12459.63;"2023-03-21 00:00:00";"2024-10-09 00:00:00";"AGT5026";"Active"
"POL50531";"CUST11527";"Term";694705.87;21288.92;"2023-03-21 00:00:00";"2025-04-07 00:00:00";"AGT5243";"Cancelled"
"POL50533";"CUST11509";"Whole";161927.15;3455.6;"2023-06-07 00:00:00";"2025-05-09 00:00:00";"AGT5298";"Lapsed"
"POL50534";"CUST12220";"Property";104654.98;17578.33;"2023-08-09 00:00:00";"2023-10-27 00:00:00";"AGT5167";"Cancelled"
"POL50536";"CUST11058";"Whole";708037.9;29656.79;"2021-05-27 00:00:00";"2023-03-22 00:00:00";"AGT5211";"Lapsed"
